@relation minmax_training

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {left,down,right,righttilt,tiltleft,up}

@data
87.292818,68.596882,26.604069,52.886484,70.948848,58.160886,21.383648,20.954357,76.229508,42.518974,2.630724,100,47.826087,0,17.597765,40.863981,49.547006,37.372525,20.460358,34.017972,42.828685,30.169065,71.356275,0,63.707572,59.398496,51.27551,48.508598,57.336598,28.541633,57.142857,97.96748,35.623003,68.405202,48.270314,26.196777,84.090909,89.62963,51.833741,63.239533,37.079134,49.119718,64.622642,58.176101,33.72093,50.230075,37.630728,42.492339,42.672414,48.760331,43.373494,66.754145,47.42029,74.595095,49,35.365854,37.012987,38.228688,50,44.306283,21.875,42.070485,36.062718,30.64665,30.059935,71.358189,55.721393,47.947761,33.506494,43.619683,43.690118,49.867315,63.44086,73.849372,46.361186,61.204852,58.665313,53.267435,46.401985,78.719397,53.435114,60.882885,51.560416,60.41482,60.39604,52.493438,40.718563,47.238921,60.958549,52.514193,60.227273,33.009709,26.075269,71.610942,32.779456,68.585891,84.232365,51.122195,27.114428,52.606574,50.555309,51.346154,75.268817,41.463415,39.047619,40.57425,48.941894,25.059312,49.099099,44.390244,51.923077,23.090518,38.841202,27.56779,41.935484,50.78125,54.477612,49.51132,60.631229,68.463612,right
39.226519,32.293987,27.073552,48.14309,40.023428,50.9181,55.345912,69.709544,33.606557,58.998916,61.935693,54.504152,27.246377,67.126437,44.972067,35.868568,54.07695,42.141572,30.179028,55.070603,58.76494,31.208612,48.001012,26.81764,76.762402,42.857143,47.193878,43.31913,44.773027,51.018771,68.989547,66.666667,26.198083,66.433949,45.808528,46.451768,70,51.851852,55.501222,66.46534,40.360283,54.753521,62.735849,41.509434,34.302326,58.015829,37.212398,41.675179,53.017241,46.694215,40.481928,64.988668,50.115942,50.763535,33,32.520325,46.753247,34.463579,63.226095,50.30541,36.458333,64.757709,26.655052,33.778379,29.506685,67.043941,85.572139,77.425373,28.831169,50.625521,51.081303,70.544007,63.978495,60.251046,61.725067,62.3704,58.690688,71.0324,38.461538,54.048964,67.480916,48.753655,22.325954,71.423506,69.636964,0,14.670659,38.72501,44.015544,68.288727,31.818182,42.23301,19.892473,83.841945,93.323263,0,58.921162,89.276808,45.273632,43.875193,42.025766,67.032967,92.473118,43.205575,37.142857,36.221905,37.374462,11.09134,64.864865,69.268293,45.054945,22.245274,53.361946,6.306491,67.741935,92.578125,48.507463,54.187802,67.99557,66.756514,right
36.464088,36.525612,27.073552,48.017019,41.468176,50.626639,50.943396,70.33195,40.163934,57.941814,58.265671,56.08648,29.565217,68.275862,43.854749,32.749562,50.441228,38.782244,33.248082,51.732991,55.378486,30.54641,48.12753,30.230794,76.762402,40.225564,44.132653,42.83975,45.997363,53.92267,70.034843,62.601626,27.795527,43.066393,39.919549,25.932163,64.090909,42.592593,62.836186,38.366507,44.971049,50.779678,100,2.830189,52.616279,68.50727,45.046587,88.304392,0,56.198347,51.807229,51.783371,29.623188,4.534938,21,0,100,4.471066,0.446828,16.404887,13.194444,24.669604,57.142857,22.168215,26.801906,55.938748,65.174129,48.69403,32.467532,100,100,100,64.247312,92.050209,67.654987,84.346412,78.990104,57.413509,34.243176,77.966102,55.419847,71.981618,42.6247,69.243042,68.976898,52.230971,32.634731,48.567035,49.792746,28.994323,67.80303,37.864078,23.924731,85.908815,38.489426,69.724771,74.273859,59.600998,31.094527,52.978942,53.39849,47.445055,77.419355,32.752613,33.333333,36.780564,40.817791,27.402135,59.459459,40.487805,40.934066,33.802059,51.645207,35.599836,53.763441,39.84375,35.074627,55.548682,63.233666,73.809524,righttilt
68.508287,30.066815,4.381847,54.325787,64.076533,60.142816,67.295597,73.651452,22.95082,59.188652,66.2228,54.394485,32.753623,73.333333,27.094972,37.561504,58.395105,42.561488,27.365729,62.259307,49.800797,30.439125,49.898785,24.108788,74.151436,49.06015,36.479592,41.310303,38.462987,45.772501,55.749129,93.699187,22.044728,47.570157,38.40708,31.80178,75.909091,71.851852,49.388753,32.518874,31.589106,46.252515,63.679245,31.132075,31.686047,50.450948,35.558091,52.093973,55.603448,35.53719,39.036145,67.231301,47.768116,49.791763,26,28.04878,50.324675,34.196171,69.302949,47.404014,19.444444,34.801762,38.15331,32.215591,24.911634,67.683089,61.19403,48.507463,35.324675,39.710175,46.81084,44.626272,62.903226,70.920502,46.361186,59.890222,56.533875,47.089511,50.372208,71.374765,50.687023,64.294666,49.266471,58.34072,64.686469,52.624672,37.42515,49.405844,60.207254,42.376318,59.848485,50.242718,27.419355,61.957447,22.567976,56.105663,92.946058,57.107232,34.328358,37.300976,53.931586,62.60989,81.72043,2.439024,44.126984,34.00026,42.234577,34.074733,54.504505,49.756098,57.142857,0.145997,34.44206,0,5.376344,0,100,27.427935,69.878184,0,righttilt
9.392265,44.988864,44.757433,42.785103,36.392034,55.814631,44.654088,67.842324,60.655738,64.194073,100,58.499138,35.942029,56.091954,60.614525,88.975065,65.737146,71.025795,21.994885,69.319641,70.318725,35.84773,23.760121,25.387366,72.584856,47.368421,47.704082,42.915842,38.293464,59.120809,74.216028,53.04878,19.808307,78.193018,42.944489,42.843397,79.090909,49.259259,51.100245,70.048044,36.349989,59.934608,54.716981,36.163522,35.755814,65.525492,31.698041,22.982635,53.017241,24.380165,33.012048,93.009662,70.550725,70.615456,11,31.707317,40.909091,44.058188,56.65773,51.570681,27.777778,38.986784,5.226481,31.200394,29.445213,76.191744,78.606965,44.029851,16.363636,41.232277,43.744867,37.616099,72.849462,84.309623,31.536388,63.041269,70.032987,67.462932,46.401985,87.570621,43.969466,64.447848,54.814617,58.801631,63.69637,65.485564,26.347305,27.177408,56.994819,3.852393,62.878788,60.679612,20.16129,51.136778,34.471299,51.233787,73.443983,64.089776,39.552239,40.665126,51.443803,59.615385,78.136201,24.041812,36.507937,31.038067,36.190818,24.228944,58.558559,50.243902,42.582418,21.507607,47.424893,23.336072,30.107527,51.5625,54.477612,52.096994,62.790698,69.856244,righttilt
41.436464,36.525612,27.386541,47.145033,38.188208,50.131157,54.716981,70.33195,37.704918,58.529093,55.797337,56.603478,28.405797,71.034483,45.251397,24.810274,45.252383,34.883023,40.409207,48.780488,54.581673,29.122119,44.053644,30.599198,76.240209,37.218045,48.469388,25.70385,50.273121,42.996952,64.808362,35.772358,42.01278,40.698152,51.456154,16.911234,55,22.592593,82.885086,54.028826,41.775681,21.554326,42.924528,40.251572,62.790698,38.431806,38.980795,35.955056,35.344828,76.033058,58.795181,75.29524,77.391304,95.326238,35,27.642276,71.428571,97.015724,63.717605,100,20.833333,50.660793,38.850174,37.913001,24.404487,67.496671,54.726368,46.268657,35.324675,49.186822,55.598139,45.378151,65.860215,74.058577,54.447439,57.504913,49.20071,48.434926,51.612903,68.173258,49.312977,74.140092,38.276874,63.215742,62.376238,52.887139,31.437126,54.075213,60.233161,40.389294,59.848485,35.194175,29.032258,87.392097,37.492447,65.042708,84.232365,63.092269,32.587065,53.36415,49.200355,58.736264,77.060932,13.58885,27.936508,56.385605,45.301291,39.264531,55.855856,46.341463,26.923077,18.142001,38.483548,13.47576,68.817204,40.625,43.656716,75.132995,84.27464,100,righttilt
44.198895,51.002227,3.12989,46.220518,39.476767,46.313028,67.295597,73.858921,25.409836,57.616552,65.508282,57.93514,31.014493,71.724138,31.564246,41.998165,55.500647,50.524895,29.667519,65.08344,50.199203,30.764678,37.955466,26.81764,75.979112,73.684211,34.183673,16.656521,34.036542,24.675116,87.108014,55.691057,19.488818,46.872005,53.065165,47.582391,65,45.555556,59.413203,65.312286,39.759811,55.910463,64.150943,41.194969,34.011628,56.598564,42.251379,44.688458,47.844828,49.173554,44.578313,63.676488,48.695652,50.485886,36,25.609756,48.376623,34.923521,64.209115,48.712914,19.444444,35.462555,36.585366,29.10232,24.819425,65.592543,58.706468,46.268657,32.987013,35.925771,47.029838,50.154799,66.666667,70.711297,46.361186,50.03727,51.484395,42.0648,48.635236,60.07533,54.961832,40.231166,48.279541,49.459316,66.336634,41.076115,53.293413,47.490563,65.595855,39.172749,42.045455,41.747573,61.290323,43.319149,28.882175,34.68839,51.86722,62.593516,63.432836,0,51.088405,28.791209,77.419355,5.574913,79.047619,83.34416,62.876614,100,75.675676,68.292683,61.263736,85.262026,64.020029,29.437141,0,87.109375,52.61194,36.978844,16.223699,80.548068,righttilt
40.883978,43.207127,24.56964,51.021695,20.538852,54.969397,55.345912,60.995851,28.688525,64.067582,63.68951,60.253799,25.797101,57.471264,47.206704,49.153532,52.123779,47.270546,28.644501,50.706033,55.577689,35.148533,48.760121,30.805071,78.851175,34.586466,34.438776,50.905494,45.262761,54.307717,77.003484,63.617886,11.341853,63.805613,49.798874,49.651191,80.909091,46.296296,39.364303,70.144132,50.375295,53.04326,68.867925,51.572327,13.953488,54.187373,43.62046,46.629213,53.448276,58.677686,31.084337,62.45974,44.985507,40.953262,59,37.398374,32.142857,41.052519,68.007149,54.930192,17.013889,66.299559,25.43554,23.257245,17.965268,55.978695,58.208955,63.059701,25.974026,22.414512,38.269915,37.748784,71.236559,71.966527,40.700809,52.673308,63.841665,42.339374,44.913151,66.666667,54.198473,63.319872,51.053614,61.28346,66.336634,52.099738,36.826347,46.525933,62.901554,33.860503,57.954545,45.38835,33.602151,77.896657,38.338369,65.343246,78.838174,67.331671,34.577114,41.859271,47.912039,49.78022,79.928315,27.1777,34.285714,23.879434,39.006456,18.446026,50,41.95122,45.879121,18.172737,24.0701,13.331964,100,21.09375,48.507463,40.084127,79.346622,51.931716,righttilt
15.469613,36.525612,33.646322,53.768976,66.458415,69.440396,30.188679,70.124481,73.497268,0,42.481325,0,11.014493,38.16092,90.782123,0,59.830568,18.596281,17.391304,53.530167,75.298805,56.19104,80.339069,72.748944,81.201044,60.338346,59.693878,77.887688,33.622151,56.794481,64.111498,65.853659,30.511182,90.869268,41.174578,62.978109,84.090909,55.925926,47.188264,65.051476,26.46365,56.991952,58.490566,36.477987,29.651163,70.329468,37.535653,43.92237,53.87931,32.231405,39.277108,78.217822,48.608696,62.563628,31,17.886179,40.25974,42.464435,65.549598,55.606457,23.958333,33.039648,31.010453,31.514182,27.170739,68.40213,67.661692,41.41791,19.74026,45.225188,48.809198,48.319328,67.741935,71.338912,32.884097,62.133225,65.871606,46.787479,52.109181,69.868173,43.969466,68.904052,51.320352,63.871654,70.627063,55.511811,20.359281,45.351601,65,32.846715,68.181818,54.126214,13.709677,72.948328,37.522659,62.796583,82.572614,71.571072,30.348259,55.405752,52.93203,65.824176,83.154122,44.947735,21.269841,31.012083,37.302726,15.391459,58.108108,86.341463,33.241758,17.9499,45.815451,15.036976,49.462366,72.265625,50.373134,46.480267,72.535991,58.265948,righttilt
45.856354,2.227171,40.219092,0,0,21.276596,1.257862,70.539419,81.693989,20.843874,49.756414,11.01363,4.927536,65.517241,100,9.623885,83.856924,44.391122,50.383632,26.829268,91.434263,100,55.642713,100,63.446475,100,7.142857,0,0,0,67.595819,56.910569,25.559105,90.622861,55.044248,67.091653,79.545455,32.962963,52.07824,76.719286,37.679605,53.948692,59.433962,44.025157,39.244186,67.274066,31.660011,41.521961,63.793103,0,27.46988,100,69.188406,84.914391,7,47.154472,36.688312,39.00952,55.272565,50.21815,38.541667,33.039648,16.724739,30.006768,31.366221,71.797603,57.711443,52.798507,14.805195,22.727273,46.619217,38.58912,71.236559,63.598326,34.231806,61.841838,62.775945,46.787479,47.890819,81.355932,46.10687,67.748224,47.185916,60.663003,64.026403,63.12336,27.54491,46.721655,59.585492,33.576642,70.075758,46.84466,18.817204,75.015198,42.386707,63.255299,79.253112,77.057357,33.58209,52.619414,53.731675,53.928571,69.892473,74.56446,33.015873,18.78654,33.608321,8.570581,66.216216,60.487805,36.263736,9.466728,44.492132,19.248151,25.806452,44.53125,56.343284,47.197823,59.302326,64.734951,righttilt
43.646409,29.844098,26.134585,47.980249,48.301445,52.798018,51.572327,69.294606,40.163934,58.592338,56.836635,54.190819,28.695652,68.275862,44.134078,36.23551,53.900459,43.70126,29.411765,53.786906,59.163347,31.056935,47.874494,27.706144,76.501305,39.097744,44.897959,41.858165,44.170277,49.173753,66.898955,68.495935,25.559105,59.247091,44.167337,40.991099,74.545455,46.296296,56.234719,58.215511,38.859104,51.710262,66.981132,42.45283,36.046512,34.400883,37.383533,28.14096,52.586207,30.991736,42.650602,64.094,55.652174,100,4,4.065041,72.727273,0,20.509383,0,0,3.0837,82.404181,0,25.295835,42.103862,39.303483,48.69403,49.61039,85.863219,82.261155,96.085803,70.430108,71.129707,58.490566,100,56.204009,74.711697,44.168734,92.278719,51.145038,84.667874,49.053081,64.527566,62.376238,51.574803,35.329341,53.963372,55.906736,48.621249,61.742424,32.038835,26.075269,96.316109,39.637462,70.673837,81.327801,49.376559,28.358209,74.101181,56.841404,69.010989,87.81362,21.95122,22.539683,64.674549,44.619799,49.347568,63.063063,74.146341,14.285714,22.975257,54.613734,24.774035,86.021505,64.453125,13.059701,40.430533,76.190476,49.326146,righttilt
40.331492,53.89755,16.27543,43.026737,44.279578,46.721073,47.169811,87.136929,27.322404,51.310083,51.217928,49.866834,29.565217,84.597701,37.709497,25.002085,46.417226,33.863227,36.061381,61.489089,51.593626,22.622175,44.939271,24.628887,75.979112,27.631579,47.959184,40.541774,49.95291,53.906626,64.808362,63.617886,26.837061,68.049281,45.293644,39.716141,71.363636,54.074074,57.212714,68.167467,41.411109,55.00503,63.679245,49.056604,33.139535,56.138413,35.405971,37.946885,52.586207,46.694215,40.481928,65.000596,50.869565,58.167515,33,25.203252,47.402597,35.051877,64.700626,48.756544,20.486111,33.920705,36.236934,32.424783,27.339788,66.671105,56.218905,50.932836,33.766234,40.929942,44.62086,48.031844,64.516129,72.803347,45.283019,56.820492,56.68612,41.048874,50.372208,71.563089,52.21374,55.591143,42.491331,54.440702,66.336634,53.28084,37.125749,28.896966,52.150259,29.521492,51.893939,36.407767,55.376344,0,7.160121,35.605821,84.647303,0,100,3.287108,57.75211,20.961538,40.143369,45.644599,68.253968,62.413927,61.495696,20.759193,65.765766,50.243902,38.461538,100,100,100,40.860215,83.203125,68.283582,42.657429,24.418605,46.316262,righttilt
51.381215,16.481069,5.164319,72.721542,32.213979,74.526377,68.553459,67.842324,20.765027,65.585472,72.815849,63.058123,29.565217,72.873563,31.564246,31.423568,53.453347,40.176965,39.130435,55.070603,43.027888,28.43772,47.545547,25.809947,76.501305,42.857143,36.479592,42.870187,46.43059,48.804749,70.034843,72.357724,20.447284,64.229979,43.02494,39.403416,73.636364,73.333333,48.655257,73.891558,40.424619,54.703219,64.622642,67.295597,23.546512,40.971839,35.976421,15.372829,50,71.07438,39.759036,53.012048,45.275362,36.418325,48,34.146341,42.207792,22.41951,58.802502,47.491274,17.708333,31.938326,37.630662,30.529748,27.478101,68.921438,55.223881,47.38806,34.545455,40.919516,46.482343,44.626272,63.172043,73.430962,45.552561,59.714034,59.29967,46.073586,47.890819,71.186441,52.824427,62.999582,45.905575,58.517993,65.676568,52.887139,35.02994,50.272613,63.419689,37.591241,60.227273,46.359223,30.645161,78.091185,38.459215,65.105979,78.008299,63.840399,36.069652,46.096559,51.665926,54.258242,76.702509,37.979094,37.142857,23.255814,33.877331,19.513642,63.063063,38.536585,42.307692,6.907945,35.443491,20.295809,69.892473,37.109375,56.343284,39.985154,46.400886,62.62354,righttilt
17.127072,11.358575,51.486698,13.316174,34.986333,8.190032,0,50,100,47.650885,64.663852,42.644525,22.898551,66.436782,50.837989,100,73.679256,100,29.15601,69.191271,73.904382,43.953239,30.465587,22.981905,83.81201,33.458647,33.928571,52.571907,48.559051,66.372533,62.020906,65.853659,23.482428,67.583847,41.415929,41.039211,64.545455,50.740741,58.190709,76.472203,36.414326,61.317907,68.396226,33.333333,26.453488,81.998896,42.764784,55.413687,51.293103,40.082645,36.385542,74.078492,46.202899,70.245257,59,21.544715,27.597403,35.522516,71.626452,48.494764,35.763889,34.581498,9.233449,32.812404,32.272937,70.133156,64.179104,54.104478,20.25974,33.642619,42.759376,41.198585,66.129032,79.079498,34.770889,55.526191,59.375793,41.268534,50.372208,73.258004,48.244275,63.570533,48.973059,57.472079,64.686469,58.005249,32.634731,48.930519,61.891192,32.725061,65.909091,48.786408,23.924731,83.306991,44.07855,68.253717,70.954357,83.541147,34.328358,42.244479,49.511328,46.016484,80.645161,39.02439,30.793651,34.467975,40.45911,25.355872,52.252252,68.780488,40.10989,14.023359,38.376252,16.3106,44.086022,59.375,51.492537,41.061487,56.256921,59.838275,righttilt
40.331492,32.293987,25.665102,48.442507,43.342444,53.14777,54.08805,68.257261,38.52459,56.984098,62.585255,57.339809,25.797101,65.747126,48.603352,35.701776,53.582774,42.186563,28.900256,55.198973,60.756972,29.166513,39.979757,25.224835,80.678851,38.157895,42.346939,31.768376,39.310605,42.708166,74.56446,53.861789,27.795527,71.964408,48.962188,52.561944,60.909091,56.666667,62.347188,30.295127,26.806777,27.037223,75.471698,0,43.313953,70.881649,50.161628,59.703779,29.310345,52.066116,64.337349,40.832637,46.695652,8.699676,14,7.723577,84.090909,29.414911,77.747989,47.753054,11.458333,45.594714,56.097561,29.582231,28.769018,70.918775,49.751244,43.656716,38.441558,59.883236,70.572132,64.086687,62.096774,83.263598,67.115903,93.955411,64.374524,60.571115,48.387097,81.73258,53.740458,62.219747,24.593225,66.034391,66.006601,50.131234,32.634731,64.057039,55.595855,45.94485,65.530303,35.679612,20.430108,81.386018,31.963746,64.678899,78.838174,59.351621,30.597015,61.761685,61.106175,64.587912,75.268817,24.738676,32.380952,45.238405,36.78264,30.24911,66.666667,32.195122,27.197802,24.250807,50.178827,27.30074,53.763441,45.703125,39.179104,59.8169,72.037652,68.014376,righttilt
47.513812,52.783964,2.034429,48.773441,50.605232,54.605071,81.761006,66.804979,18.852459,59.658475,63.397207,55.741814,27.246377,85.517241,37.430168,31.106663,50.664784,38.767247,31.457801,63.157895,50.199203,28.371129,50.025304,25.441543,73.10705,48.684211,42.346939,34.2718,42.62573,44.601316,72.473868,67.886179,22.683706,56.399726,46.22687,41.111378,66.363636,58.518519,56.234719,57.117364,39.137894,50.150905,63.679245,43.710692,34.593023,51.518498,37.003233,42.390194,52.155172,38.429752,41.445783,66.873434,49.304348,57.149468,31,34.95935,49.025974,29.618141,58.713137,44.960733,22.569444,32.378855,35.017422,27.207285,26.417704,66.245007,51.741294,45.895522,38.961039,34.184737,41.554886,44.471473,72.849462,56.485356,44.743935,62.153554,62.699822,49.368479,44.168734,72.504708,54.961832,56.94193,48.092825,55.717071,64.686469,48.16273,49.101796,35.174053,53.989637,15.693431,37.121212,50.728155,51.075269,21.519757,3.806647,26.969314,93.775934,21.695761,73.383085,24.98716,76.343847,45.302198,39.0681,55.400697,59.047619,100,69.619799,89.887307,53.603604,67.317073,67.032967,40.771477,39.234621,38.126541,67.741935,64.0625,57.462687,75.862922,49.778516,95.058401,righttilt
35.359116,36.971047,26.917058,50.827336,23.11597,53.686972,60.377358,69.502075,36.338798,62.504518,56.024683,59.376469,29.275362,53.103448,42.458101,49.261946,52.464996,46.970606,31.202046,51.732991,54.581673,35.673856,46.128543,29.288114,79.112272,36.090226,30.612245,45.122508,43.548691,52.013477,74.56446,64.227642,15.015974,66.680356,49.364441,46.139043,76.363636,51.481481,41.320293,68.840082,42.805061,55.306841,68.867925,53.773585,20.639535,54.095343,39.893516,41.573034,59.051724,52.479339,24.819277,64.451867,51.246377,55.252198,38,51.219512,34.090909,24.34485,55.227882,41.884817,27.430556,66.079295,22.299652,31.489571,26.970954,65.259654,58.706468,59.88806,28.831169,21.382402,39.666028,33.989385,68.010753,69.246862,42.048518,54.604594,66.379092,52.059308,45.657568,64.218456,53.740458,66.884835,47.826087,56.638894,63.036304,53.674541,38.323353,45.435482,63.108808,34.347121,61.363636,41.504854,31.451613,73.860182,35.891239,62.163872,80.497925,66.583541,34.825871,36.222393,47.867614,48.543956,78.494624,18.118467,37.777778,34.532935,43.256815,34.223013,58.558559,32.682927,45.32967,21.576763,44.635193,24.815119,31.182796,45.3125,60.820896,45.032785,60.741971,59.928122,righttilt
32.596685,31.848552,32.86385,38.939959,31.901601,40.22151,43.396226,56.431535,60.655738,44.696422,46.9633,50.180166,25.217391,59.54023,93.01676,4.153115,49.688199,22.015597,16.112532,54.813864,71.912351,35.437091,89.853239,36.146928,74.934726,45.112782,64.285714,100,59.78527,79.047008,72.8223,75.609756,27.955272,75.003422,33.86967,47.871061,69.545455,57.777778,58.435208,76.431023,29.659018,55.784708,66.037736,32.704403,22.674419,73.348058,35.558091,55.720123,46.12069,45.454545,40,67.57724,46.144928,46.737621,41,16.666667,42.532468,40.688844,67.560322,50.676265,23.958333,25.110132,31.010453,35.162739,25.157523,71.478029,63.18408,46.641791,22.337662,50.907006,52.915412,50.398054,68.817204,70.292887,27.22372,61.814732,62.6237,50.906096,49.627792,74.952919,43.969466,66.132851,49.693252,60.166637,70.29703,57.611549,13.473054,46.707675,67.150259,39.821573,64.393939,49.271845,22.580645,75.6231,37.76435,68.206264,89.626556,66.084788,23.631841,45.056497,54.264771,45.302198,75.268817,57.142857,23.492063,36.949461,41.355811,25.652432,54.504505,79.512195,37.637363,20.070693,44.098712,17.235004,34.408602,89.453125,43.283582,28.962019,40.697674,38.230009,righttilt
41.436464,3.11804,41.001565,13.321427,17.493167,33.459633,34.591195,50.207469,64.754098,40.305385,49.204287,39.902867,15.942029,68.045977,84.636872,18.764073,56.912578,34.538092,25.831202,52.503209,79.482072,41.959232,72.494939,52.855131,82.767624,29.135338,49.234694,88.464465,52.608778,51.243382,59.581882,98.373984,34.025559,75.331964,40.917136,51.190763,69.545455,34.444444,51.833741,83.363075,28.99421,61.619718,62.264151,41.823899,23.837209,81.685993,35.805286,50.357508,53.448276,16.115702,33.493976,90.743171,57.73913,84.451643,54,28.455285,29.87013,39.97219,71.090259,51.854276,29.166667,33.700441,21.428571,33.132345,31.443061,71.944075,64.676617,54.850746,9.350649,34.320267,49.384068,41.110128,66.397849,78.870293,31.536388,55.66172,55.671149,43.794618,53.846154,78.719397,42.748092,58.181312,44.491864,57.241624,61.716172,61.67979,31.736527,48.245491,64.041451,35.766423,70.075758,65.048544,17.473118,61.848024,47.643505,60.012654,66.804979,75.311721,36.069652,23.330765,39.671257,37.71978,86.021505,16.376307,29.84127,35.68923,37.822812,24.970344,57.207207,50.731707,40.934066,20.677732,49.356223,19.227609,17.204301,56.640625,60.447761,49.981443,68.54928,72.371968,righttilt
43.093923,59.020045,17.527387,40.400273,63.568918,44.607986,54.08805,100,0,51.517889,71.646639,61.240796,23.768116,59.54023,8.379888,52.330915,58.665725,50.959808,30.434783,56.867779,36.454183,35.533277,55.668016,34.499946,78.067885,24.81203,30.357143,55.493837,34.940667,48.901011,70.731707,56.504065,15.974441,68.035592,49.525342,52.850613,61.818182,22.962963,52.322738,100,43.74866,44.71831,68.396226,46.226415,26.744186,76.826799,35.405971,36.261491,56.465517,44.214876,34.698795,77.191936,50.811594,56.964368,33,32.520325,52.597403,36.068029,69.347632,45.418848,24.305556,34.801762,35.888502,32.886236,27.309052,67.616511,56.218905,47.947761,39.74026,43.922018,50.177936,46.063689,63.172043,73.430962,49.865229,58.257098,57.599594,44.233937,47.890819,71.374765,53.129771,70.213062,46.305682,59.014359,66.9967,56.430446,36.227545,45.840906,62.409326,33.495539,59.469697,43.68932,29.83871,77.714286,39.516616,66.940842,78.838174,64.588529,35.074627,47.663071,52.043536,54.835165,78.853047,31.010453,37.142857,34.156165,40.154232,28.351127,58.108108,51.219512,40.384615,23.336407,43.705293,22.822514,36.55914,54.6875,48.134328,51.54027,66.888151,66.846361,tiltleft
